rank,release_date,primary_title,budget,domestic_gross,worldwide_gross_raw,release_year,month,vote_average,vote_count,genre_ids,primary_genre,worldwide_gross_millions,budget_millions,domestic_gross_millions,roi_percent
85,1976-06-25,The Omen,2800000.0,48570885.0,48570885.0,1976,6,,,,,48.570885,2.8,48.570885,1634.67
86,2005-07-22,Hustle & Flow,2800000.0,22202809.0,23591783.0,2005,7,,,,,23.591783,2.8,22.202809,742.56
87,1988-05-13,Friday the 13th Part VII: The New Blood,2800000.0,19170001.0,19170001.0,1988,5,,,,,19.170001,2.8,19.170001,584.64
88,2006-09-15,Artie Lange's Beer League,2800000.0,475000.0,475000.0,2006,9,,,,,0.475,2.8,0.475,-83.04
89,1939-08-25,The Wizard of Oz,2777000.0,34063405.0,34305476.0,1939,8,,,,,34.305476,2.777,34.063405,1135.34
90,2008-02-15,Diary of the Dead,2750000.0,952620.0,5394447.0,2008,2,,,,,5.394447,2.75,0.95262,96.16
91,1979-10-17,The Black Stallion,2700000.0,37799643.0,37799643.0,1979,10,,,,,37.799643,2.7,37.799643,1299.99
92,1997-06-13,Ulee's Gold,2700000.0,9054736.0,15600000.0,1997,6,,,,,15.6,2.7,9.054736,477.78
93,2018-10-26,Indivisible,2700000.0,3511417.0,3588305.0,2018,10,5.4,13.0,"[18, 10752]",Drama,3.588305,2.7,3.511417,32.9
94,2006-09-01,Lage Raho Munna Bhai,2700000.0,2217561.0,31517561.0,2006,9,,,,,31.517561,2.7,2.217561,1067.32
97,1963-06-12,Donovan's Reef,2686000.0,6600000.0,6600000.0,1963,6,,,,,6.6,2.686,6.6,145.72
99,1998-01-16,The Dress,2650000.0,16556.0,16556.0,1998,1,,,,,0.016556,2.65,0.016556,-99.38
100,1943-12-24,A Guy Named Joe,2627000.0,5363000.0,5363000.0,1943,12,,,,,5.363,2.627,5.363,104.15
1,1974-02-07,Blazing Saddles,2600000.0,119500000.0,119500000.0,1974,2,,,,,119.5,2.6,119.5,4496.15
2,1984-04-13,Friday the 13th Part IV: The Final Chapter,2600000.0,32980880.0,32980880.0,1984,4,,,,,32.98088,2.6,32.98088,1168.5
3,2014-05-02,Ida,2600000.0,3827060.0,15298355.0,2014,5,7.3,455.0,[18],Drama,15.298355,2.6,3.82706,488.4
4,1987-01-01,Maurice,2600000.0,3147950.0,3198308.0,1987,1,,,,,3.198308,2.6,3.14795,23.01
5,2004-07-09,Riding Giants,2600000.0,2276368.0,3292333.0,2004,7,,,,,3.292333,2.6,2.276368,26.63
6,2008-12-12,Los CronocrÃ­menes,2600000.0,39127.0,564474.0,2008,12,,,,,0.564474,2.6,0.039127,-78.29
11,1952-04-10,Singin' in the Rain,2540000.0,7200000.0,7200000.0,1952,4,,,,,7.2,2.54,7.2,183.46
12,2013-01-11,A Haunted House,2500000.0,40041683.0,59922558.0,2013,1,5.5,871.0,"[35, 27]",Comedy,59.922558,2.5,40.041683,2296.9
13,2012-07-13,2016: Obamaâs America,2500000.0,33349941.0,33349941.0,2012,7,,,,,33.349941,2.5,33.349941,1234.0
14,2013-07-03,Kevin Hart: Let Me Explain,2500000.0,32244051.0,32327255.0,2013,7,6.9,142.0,"[35, 99]",Comedy,32.327255,2.5,32.244051,1193.09
15,2004-07-28,Garden State,2500000.0,26782316.0,36028802.0,2004,7,,,,,36.028802,2.5,26.782316,1341.15
16,1996-10-04,That Thing You Do!,2500000.0,25857416.0,34557416.0,1996,10,,,,,34.557416,2.5,25.857416,1282.3
17,1981-10-30,Halloween II,2500000.0,25533818.0,25533818.0,1981,10,,,,,25.533818,2.5,25.533818,921.35
18,1982-10-22,Halloween 3: Season of the Witch,2500000.0,14400000.0,14400000.0,1982,10,,,,,14.4,2.5,14.4,476.0
19,2008-10-01,Religulous,2500000.0,13011160.0,13881317.0,2008,10,,,,,13.881317,2.5,13.01116,455.25
20,1971-01-01,Escape from the Planet of the Apes,2500000.0,12300000.0,12300000.0,1971,1,,,,,12.3,2.5,12.3,392.0
21,1963-05-29,Hud,2500000.0,10000000.0,10000000.0,1963,5,,,,,10.0,2.5,10.0,300.0
22,2013-08-02,The Spectacular Now,2500000.0,6852971.0,6916951.0,2013,8,6.6,1801.0,"[35, 18, 10749]",Comedy,6.916951,2.5,6.852971,176.68
23,1991-09-29,My Own Private Idaho,2500000.0,6401336.0,6401336.0,1991,9,,,,,6.401336,2.5,6.401336,156.05
24,1995-01-27,Before Sunrise,2500000.0,5274005.0,5690220.0,1995,1,,,,,5.69022,2.5,5.274005,127.61
25,2016-06-24,Hunt for the Wilderpeople,2500000.0,5205471.0,23845533.0,2016,6,7.8,915.0,"[12, 35, 18]",Adventure,23.845533,2.5,5.205471,853.82
26,2012-08-17,Robot & Frank,2500000.0,3317468.0,4934356.0,2012,8,6.9,620.0,"[878, 35, 18, 80]",Sci-Fi,4.934356,2.5,3.317468,97.37
27,2003-10-03,Sur Le Seuil,2500000.0,2013052.0,2013052.0,2003,10,,,,,2.013052,2.5,2.013052,-19.48
28,2000-06-16,Jesus' Son,2500000.0,1282084.0,1687548.0,2000,6,,,,,1.687548,2.5,1.282084,-32.5
29,2005-05-27,Saving Face,2500000.0,1187266.0,1269705.0,2005,5,7.2,10.0,"[80, 99]",Crime,1.269705,2.5,1.187266,-49.21
30,2008-06-20,Brick Lane,2500000.0,1094998.0,3838486.0,2008,6,,,,,3.838486,2.5,1.094998,53.54
31,2013-03-01,The Lost Medallion: The Adventures of Billy Stone,2500000.0,549632.0,549632.0,2013,3,5.5,21.0,"[12, 10751]",Adventure,0.549632,2.5,0.549632,-78.01
32,2003-09-26,My Life Without Me,2500000.0,432360.0,12267275.0,2003,9,,,,,12.267275,2.5,0.43236,390.69
33,2006-03-31,Marilyn Hotchkiss' Ballroom Dancing and Charm School,2500000.0,349132.0,497195.0,2006,3,,,,,0.497195,2.5,0.349132,-80.11
34,2011-04-01,Super,2500000.0,327716.0,593933.0,2011,4,6.6,726.0,"[35, 28, 18]",Comedy,0.593933,2.5,0.327716,-76.24
35,2008-11-14,Fuel,2500000.0,174255.0,174255.0,2008,11,,,,,0.174255,2.5,0.174255,-93.03
36,2010-04-09,Valley of the Hearts Delight,2500000.0,118666.0,118666.0,2010,4,,,,,0.118666,2.5,0.118666,-95.25
37,2008-10-31,The Other End of the Line,2500000.0,115504.0,507446.0,2008,10,,,,,0.507446,2.5,0.115504,-79.7
38,2010-06-18,8: The Mormon Proposition,2500000.0,100280.0,100280.0,2010,6,6.2,11.0,[99],Documentary,0.10028,2.5,0.10028,-95.99
39,2009-04-17,Sleep Dealer,2500000.0,80136.0,108907.0,2009,4,,,,,0.108907,2.5,0.080136,-95.64
40,2007-08-24,Eye of the Dolphin,2500000.0,72210.0,72260.0,2007,8,,,,,0.07226,2.5,0.07221,-97.11
41,2013-08-16,Underdogs,2500000.0,35017.0,1392649.0,2013,8,5.5,16.0,"[18, 10751]",Drama,1.392649,2.5,0.035017,-44.29
41,2013-08-16,Underdogs,2500000.0,35017.0,1392649.0,2013,8,6.1,196.0,"[16, 12, 10749]",Animation,1.392649,2.5,0.035017,-44.29
42,2000-09-08,Anatomie,2500000.0,9598.0,9598.0,2000,9,,,,,0.009598,2.5,0.009598,-99.62
52,2011-05-13,Go For It!,2450000.0,180237.0,182358.0,2011,5,6.0,10.0,"[18, 10751]",Drama,0.182358,2.45,0.180237,-92.56
53,1996-10-16,Get on the Bus,2400000.0,5691854.0,5691854.0,1996,10,,,,,5.691854,2.4,5.691854,137.16
54,2007-01-05,Thr3e,2400000.0,1008849.0,1420418.0,2007,1,,,,,1.420418,2.4,1.008849,-40.82
55,2006-09-01,Idiocracy,2400000.0,444093.0,500296.0,2006,9,,,,,0.500296,2.4,0.444093,-79.15
58,2007-07-25,This is England,2380000.0,327919.0,8739576.0,2007,7,,,,,8.739576,2.38,0.327919,267.21
59,1944-06-27,Bathing Beauty,2361000.0,3500000.0,3500000.0,1944,6,,,,,3.5,2.361,3.5,48.24
60,2015-03-20,Do You Believe?,2300000.0,12985600.0,14304931.0,2015,3,7.0,72.0,"[14, 18]",Fantasy,14.304931,2.3,12.9856,521.95
61,1951-07-17,Show Boat,2300000.0,11000000.0,11000000.0,1951,7,,,,,11.0,2.3,11.0,378.26
62,1998-05-01,"Dancer, Texas Pop. 81",2300000.0,574838.0,574838.0,1998,5,,,,,0.574838,2.3,0.574838,-75.01
63,2014-09-05,Frontera,2300000.0,59696.0,59696.0,2014,9,6.3,80.0,"[37, 18]",Western,0.059696,2.3,0.059696,-97.4
64,2011-08-26,Redemption Road,2300000.0,29384.0,29384.0,2011,8,,,,,0.029384,2.3,0.029384,-98.72
68,1940-02-09,Pinocchio,2289247.0,84300000.0,84300000.0,1940,2,,,,,84.3,2.289247,84.3,3582.43
69,1940-11-13,Fantasia,2280000.0,83320000.0,83320000.0,1940,11,,,,,83.32,2.28,83.32,3554.39
70,1982-08-13,Friday the 13th Part 3,2250000.0,36690067.0,36690067.0,1982,8,,,,,36.690067,2.25,36.690067,1530.67
71,1971-10-09,The French Connection,2200000.0,41158757.0,41158757.0,1971,10,,,,,41.158757,2.2,41.158757,1770.85
72,1985-03-22,Friday the 13th Part V: A New Beginning,2200000.0,21930418.0,21930418.0,1985,3,,,,,21.930418,2.2,21.930418,896.84
73,2007-02-09,The Last Sin Eater,2200000.0,388390.0,388390.0,2007,2,,,,,0.38839,2.2,0.38839,-82.35
75,1945-05-03,The Valley of Decision,2160000.0,9132000.0,9132000.0,1945,5,,,,,9.132,2.16,9.132,322.78
78,1946-11-21,The Best Years of Our Lives,2100000.0,23600000.0,23600000.0,1946,11,7.8,243.0,"[18, 36, 10749]",Drama,23.6,2.1,23.6,1023.81
79,2001-07-13,Bully,2100000.0,881824.0,1381824.0,2001,7,7.2,93.0,"[99, 18]",Documentary,1.381824,2.1,0.881824,-34.2
80,2002-05-29,Elling,2100000.0,313436.0,313436.0,2002,5,,,,,0.313436,2.1,0.313436,-85.07
81,2016-10-16,Mi America,2100000.0,3330.0,3330.0,2016,10,,,,,0.00333,2.1,0.00333,-99.84
87,2011-09-30,Courageous,2000000.0,34522221.0,35185884.0,2011,9,7.0,128.0,[18],Drama,35.185884,2.0,34.522221,1659.29
88,1964-04-08,From Russia With Love,2000000.0,24800000.0,78900000.0,1964,4,,,,,78.9,2.0,24.8,3845.0
89,1982-05-21,Mad Max 2: The Road Warrior,2000000.0,24600832.0,24600832.0,1982,5,,,,,24.600832,2.0,24.600832,1130.04
90,1946-08-15,Notorious,2000000.0,24464742.0,24464742.0,1946,8,,,,,24.464742,2.0,24.464742,1123.24
91,1967-08-02,In the Heat of the Night,2000000.0,24379978.0,24407647.0,1967,8,,,,,24.407647,2.0,24.379978,1120.38
92,1973-12-17,Sleeper,2000000.0,18344729.0,18344729.0,1973,12,,,,,18.344729,2.0,18.344729,817.24
93,1972-08-11,Everything You Always Wanted to Know,2000000.0,18016290.0,18016290.0,1972,8,,,,,18.01629,2.0,18.01629,800.81
94,2015-03-13,It Follows,2000000.0,14674077.0,23250755.0,2015,3,6.5,3485.0,"[27, 53]",Horror,23.250755,2.0,14.674077,1062.54
94,2015-03-13,It Follows,2000000.0,14674077.0,23250755.0,2015,3,6.5,3485.0,"[27, 53]",Horror,23.250755,2.0,14.674077,1062.54
95,2018-07-13,Eighth Grade,2000000.0,13539710.0,14341016.0,2018,7,7.4,519.0,"[35, 18]",Comedy,14.341016,2.0,13.53971,617.05
96,1962-12-25,To Kill A Mockingbird,2000000.0,13129846.0,13129846.0,1962,12,,,,,13.129846,2.0,13.129846,556.49
97,2012-03-09,Silent House,2000000.0,12739737.0,16610760.0,2012,3,5.2,184.0,"[27, 9648]",Horror,16.61076,2.0,12.739737,730.54
98,1999-10-08,Boys Don't Cry,2000000.0,11540607.0,20741000.0,1999,10,,,,,20.741,2.0,11.540607,937.05
99,2007-02-09,Das Leben der Anderen,2000000.0,11284657.0,81197047.0,2007,2,,,,,81.197047,2.0,11.284657,3959.85
100,2016-04-08,Hardcore Henry,2000000.0,9252038.0,17187434.0,2016,4,6.2,1294.0,"[28, 12, 878]",Action,17.187434,2.0,9.252038,759.37
1,1962-06-13,Lolita,2000000.0,9250000.0,9250000.0,1962,6,,,,,9.25,2.0,9.25,362.5
2,1940-08-30,Boom Town,2000000.0,9172000.0,9172000.0,1940,8,,,,,9.172,2.0,9.172,358.6
3,1947-11-11,Gentleman's Agreement,2000000.0,7800000.0,7800000.0,1947,11,,,,,7.8,2.0,7.8,290.0
4,1961-09-25,The Hustler,2000000.0,7600000.0,7600000.0,1961,9,,,,,7.6,2.0,7.6,280.0
5,1986-12-31,Witchboard,2000000.0,7369373.0,7369373.0,1986,12,,,,,7.369373,2.0,7.369373,268.47
6,2003-11-26,Les Triplettes de Belleville,2000000.0,7301288.0,17403168.0,2003,11,,,,,17.403168,2.0,7.301288,770.16
7,1998-06-26,Smoke Signals,2000000.0,6719300.0,7756617.0,1998,6,,,,,7.756617,2.0,6.7193,287.83
8,2010-06-11,Winter's Bone,2000000.0,6531503.0,16131551.0,2010,6,6.9,931.0,[18],Drama,16.131551,2.0,6.531503,706.58
9,2014-10-10,Meet the Mormons,2000000.0,6047363.0,6049171.0,2014,10,,,,,6.049171,2.0,6.047363,202.46
10,2003-08-15,American Splendor,2000000.0,6003587.0,8685632.0,2003,8,,,,,8.685632,2.0,6.003587,334.28
11,2017-10-06,The Florida Project,2000000.0,5904366.0,11295324.0,2017,10,7.4,1125.0,[18],Drama,11.295324,2.0,5.904366,464.77
12,2017-08-25,All Saints,2000000.0,5802208.0,5941994.0,2017,8,6.1,25.0,"[18, 35]",Drama,5.941994,2.0,5.802208,197.1
13,2004-07-02,Before Sunset,2000000.0,5792822.0,11217346.0,2004,7,,,,,11.217346,2.0,5.792822,460.87
14,2001-03-30,Amores Perros,2000000.0,5383834.0,20883834.0,2001,3,,,,,20.883834,2.0,5.383834,944.19
15,2003-08-20,Thirteen,2000000.0,4601043.0,9505996.0,2003,8,,,,,9.505996,2.0,4.601043,375.3
16,2004-01-23,Touching the Void,2000000.0,4593598.0,15396525.0,2004,1,,,,,15.396525,2.0,4.593598,669.83
17,2010-10-08,Inside Job,2000000.0,4311834.0,7799257.0,2010,10,7.8,466.0,[99],Documentary,7.799257,2.0,4.311834,289.96
18,1938-05-24,Alexander's Ragtime Band,2000000.0,4000000.0,4000000.0,1938,5,,,,,4.0,2.0,4.0,100.0
19,2005-06-17,Me and You and Everyone We Know,2000000.0,3885134.0,9615464.0,2005,6,,,,,9.615464,2.0,3.885134,380.77
20,2015-08-28,We Are Your Friends,2000000.0,3591417.0,10153415.0,2015,8,6.3,1241.0,"[18, 10402, 10749, 35]",Drama,10.153415,2.0,3.591417,407.67
21,2006-11-10,Harsh Times,2000000.0,3337931.0,6225304.0,2006,11,,,,,6.225304,2.0,3.337931,211.27
22,2000-03-03,Ghost Dog: The Way of the Samurai,2000000.0,3330230.0,10672492.0,2000,3,,,,,10.672492,2.0,3.33023,433.62
23,2015-09-18,Captive,2000000.0,2583301.0,2791973.0,2015,9,5.6,127.0,"[80, 18, 53]",Crime,2.791973,2.0,2.583301,39.6
24,2002-08-02,Full Frontal,2000000.0,2512846.0,3438804.0,2002,8,,,,,3.438804,2.0,2.512846,71.94
25,2018-06-08,Hearts Beat Loud,2000000.0,2386254.0,2420962.0,2018,6,7.4,87.0,"[18, 10402, 35]",Drama,2.420962,2.0,2.386254,21.05
26,2017-01-20,The Resurrection of Gavin Stone,2000000.0,2303792.0,2303792.0,2017,1,6.7,10.0,"[35, 18]",Comedy,2.303792,2.0,2.303792,15.19
27,2008-12-25,Waltz with Bashir,2000000.0,2283849.0,13912289.0,2008,12,,,,,13.912289,2.0,2.283849,595.61
28,2006-06-28,Strangers with Candy,2000000.0,2072645.0,2077844.0,2006,6,,,,,2.077844,2.0,2.072645,3.89
29,1992-03-01,Night on Earth,2000000.0,2015000.0,2022893.0,1992,3,,,,,2.022893,2.0,2.015,1.14
30,1993-01-29,Nemesis,2000000.0,2001124.0,2001124.0,1993,1,,,,,2.001124,2.0,2.001124,0.06
31,2006-10-04,Shortbus,2000000.0,1985292.0,1985292.0,2006,10,,,,,1.985292,2.0,1.985292,-0.74
32,2008-05-02,Son of Rambow: A Home Movie,2000000.0,1785505.0,11263263.0,2008,5,,,,,11.263263,2.0,1.785505,463.16
33,2003-09-12,"The Book of Mormon Movie, Volume 1: The Journey",2000000.0,1660865.0,1660865.0,2003,9,,,,,1.660865,2.0,1.660865,-16.96
34,2000-05-12,Hamlet,2000000.0,1577287.0,2419669.0,2000,5,,,,,2.419669,2.0,1.577287,20.98
35,2015-08-07,The Diary of a Teenage Girl,2000000.0,1477002.0,2279959.0,2015,8,6.7,460.0,"[18, 10749]",Drama,2.279959,2.0,1.477002,14.0
36,2007-07-27,No End In Sight,2000000.0,1433319.0,1433319.0,2007,7,,,,,1.433319,2.0,1.433319,-28.33
37,2014-04-25,Locke,2000000.0,1370646.0,2088390.0,2014,4,6.9,1370.0,"[18, 53]",Drama,2.08839,2.0,1.370646,4.42
38,1999-04-30,Get Real,2000000.0,1152411.0,1152411.0,1999,4,,,,,1.152411,2.0,1.152411,-42.38
39,2007-09-07,In the Shadow of the Moon,2000000.0,1134358.0,2175587.0,2007,9,,,,,2.175587,2.0,1.134358,8.78
40,2011-04-08,Meek's Cutoff,2000000.0,977772.0,1869928.0,2011,4,6.5,113.0,"[18, 37]",Drama,1.869928,2.0,0.977772,-6.5
41,2014-11-28,The Babadook,2000000.0,950792.0,7482387.0,2014,11,6.4,3528.0,"[18, 27]",Drama,7.482387,2.0,0.950792,274.12
42,2005-02-11,Inside Deep Throat,2000000.0,691880.0,691880.0,2005,2,,,,,0.69188,2.0,0.69188,-65.41
43,2001-09-28,Dinner Rush,2000000.0,638227.0,1075504.0,2001,9,,,,,1.075504,2.0,0.638227,-46.22
44,2010-09-24,The Virginity Hit,2000000.0,636706.0,636706.0,2010,9,4.6,35.0,[35],Comedy,0.636706,2.0,0.636706,-68.16
45,1998-05-15,Clockwatchers,2000000.0,537948.0,539961.0,1998,5,,,,,0.539961,2.0,0.537948,-73.0
46,1985-11-06,Subway,2000000.0,390659.0,1663296.0,1985,11,,,,,1.663296,2.0,0.390659,-16.84
47,2005-04-15,House of D,2000000.0,388532.0,466106.0,2005,4,,,,,0.466106,2.0,0.388532,-76.69
48,2008-01-18,Teeth,2000000.0,347578.0,2350641.0,2008,1,,,,,2.350641,2.0,0.347578,17.53
49,1996-07-26,Stonewall,2000000.0,304602.0,304602.0,1996,7,6.2,69.0,[18],Drama,0.304602,2.0,0.304602,-84.77
50,2006-09-08,Sherrybaby,2000000.0,199176.0,759504.0,2006,9,,,,,0.759504,2.0,0.199176,-62.02
51,2015-02-13,The Last Five Years,2000000.0,147299.0,205298.0,2015,2,5.9,230.0,"[35, 18, 10402, 10749]",Comedy,0.205298,2.0,0.147299,-89.74
52,1998-09-18,Six-String Samurai,2000000.0,134624.0,134624.0,1998,9,,,,,0.134624,2.0,0.134624,-93.27
53,2000-05-26,Hum to Mohabbt Karega,2000000.0,121807.0,121807.0,2000,5,,,,,0.121807,2.0,0.121807,-93.91
54,2005-04-15,It's All Gone Pete Tong,2000000.0,120620.0,2226603.0,2005,4,,,,,2.226603,2.0,0.12062,11.33
55,2010-01-29,Saint John of Las Vegas,2000000.0,102645.0,102645.0,2010,1,,,,,0.102645,2.0,0.102645,-94.87
56,1998-04-15,24 7: Twenty Four Seven,2000000.0,72544.0,72544.0,1998,4,,,,,0.072544,2.0,0.072544,-96.37
57,2014-09-19,Pump,2000000.0,72277.0,72277.0,2014,9,,,,,0.072277,2.0,0.072277,-96.39
58,2008-10-24,Roadside Romeo,2000000.0,55202.0,2046090.0,2008,10,,,,,2.04609,2.0,0.055202,2.3
59,2001-05-04,Eureka,2000000.0,49388.0,76654.0,2001,5,,,,,0.076654,2.0,0.049388,-96.17
60,2015-04-07,Lost River,2000000.0,45431.0,2009644.0,2015,4,5.8,352.0,"[14, 53, 18]",Fantasy,2.009644,2.0,0.045431,0.48
61,2003-07-18,This Thing of Ours,2000000.0,37227.0,37227.0,2003,7,,,,,0.037227,2.0,0.037227,-98.14
62,2015-10-09,Knock Knock,2000000.0,36336.0,6328516.0,2015,10,5.0,1490.0,"[18, 53]",Drama,6.328516,2.0,0.036336,216.43
63,2017-02-03,Growing up Smith,2000000.0,35312.0,35312.0,2017,2,7.0,16.0,"[35, 10751, 18]",Comedy,0.035312,2.0,0.035312,-98.23
63,2017-02-03,Growing up Smith,2000000.0,35312.0,35312.0,2017,2,7.0,16.0,"[35, 10751, 18]",Comedy,0.035312,2.0,0.035312,-98.23
64,2009-03-20,Super Capers,2000000.0,30955.0,30955.0,2009,3,,,,,0.030955,2.0,0.030955,-98.45
65,1993-01-01,Return of the Living Dead 3,2000000.0,21000.0,21000.0,1993,1,,,,,0.021,2.0,0.021,-98.95
66,2009-11-20,The Missing Person,2000000.0,17896.0,17896.0,2009,11,,,,,0.017896,2.0,0.017896,-99.11
67,2012-10-19,The First Time,2000000.0,17061.0,17061.0,2012,10,7.0,1426.0,"[18, 35, 10749]",Drama,0.017061,2.0,0.017061,-99.15
68,2006-02-10,London,2000000.0,12667.0,12667.0,2006,2,,,,,0.012667,2.0,0.012667,-99.37
69,2010-08-27,Circle,2000000.0,10024.0,10024.0,2010,8,6.0,797.0,"[878, 9648, 18, 53]",Sci-Fi,0.010024,2.0,0.010024,-99.5
70,2008-10-31,Eden Lake,2000000.0,7321.0,4294373.0,2008,10,,,,,4.294373,2.0,0.007321,114.72
71,2010-06-11,Jerusalema,2000000.0,7294.0,10679.0,2010,6,,,,,0.010679,2.0,0.007294,-99.47
72,2006-06-23,Say Uncle,2000000.0,5361.0,5361.0,2006,6,,,,,0.005361,2.0,0.005361,-99.73
73,2013-09-13,Plush,2000000.0,3080.0,28864.0,2013,9,5.7,64.0,[53],Thriller,0.028864,2.0,0.00308,-98.56
74,2012-10-26,The Ghastly Love of Johnny X,2000000.0,2436.0,2436.0,2012,10,,,,,0.002436,2.0,0.002436,-99.88
2,2010-09-24,Buried,1987650.0,1044143.0,21270290.0,2010,9,6.6,1487.0,"[18, 53, 9648]",Drama,21.27029,1.98765,1.044143,970.12
4,1987-05-08,River's Edge,1900000.0,4600000.0,4600000.0,1987,5,,,,,4.6,1.9,4.6,142.11
5,2008-07-25,Man on Wire,1900000.0,2962242.0,5617067.0,2008,7,,,,,5.617067,1.9,2.962242,195.64
6,2010-10-08,Nowhere Boy,1900000.0,1445366.0,7785229.0,2010,10,7.3,469.0,[18],Drama,7.785229,1.9,1.445366,309.75
7,2003-07-11,Northfork,1900000.0,1420578.0,1445140.0,2003,7,,,,,1.44514,1.9,1.420578,-23.94
8,2015-04-24,Brotherly Love,1900000.0,478595.0,478595.0,2015,4,6.8,53.0,[18],Drama,0.478595,1.9,0.478595,-74.81
9,2011-06-03,Submarine,1900000.0,467602.0,4581937.0,2011,6,7.4,770.0,"[18, 35, 10749]",Drama,4.581937,1.9,0.467602,141.15
10,2010-04-09,The Square,1900000.0,406216.0,740932.0,2010,4,7.8,84.0,"[99, 18, 36]",Documentary,0.740932,1.9,0.406216,-61.0
10,2010-04-09,The Square,1900000.0,406216.0,740932.0,2010,4,6.9,606.0,[18],Drama,0.740932,1.9,0.406216,-61.0
11,2013-02-08,ABCD (Any Body Can Dance),1900000.0,222098.0,10137234.0,2013,2,,,,,10.137234,1.9,0.222098,433.54
12,2007-06-29,Chacun sa nuit,1900000.0,18435.0,139317.0,2007,6,,,,,0.139317,1.9,0.018435,-92.67
15,2010-08-27,The Last Exorcism,1800000.0,41034350.0,70165900.0,2010,8,5.6,519.0,"[27, 18, 53]",Horror,70.1659,1.8,41.03435,3798.11
16,1976-11-16,Carrie,1800000.0,25878153.0,25878153.0,1976,11,7.1,1766.0,"[27, 53]",Horror,25.878153,1.8,25.878153,1337.68
16,1976-11-16,Carrie,1800000.0,25878153.0,25878153.0,1976,11,5.9,2681.0,"[18, 27]",Drama,25.878153,1.8,25.878153,1337.68
17,1984-11-09,A Nightmare on Elm Street,1800000.0,25504513.0,25504513.0,1984,11,5.5,1408.0,"[27, 9648, 53]",Horror,25.504513,1.8,25.504513,1316.92
18,2012-06-27,Beasts of the Southern Wild,1800000.0,12795746.0,23265132.0,2012,6,6.9,605.0,"[18, 14, 12]",Drama,23.265132,1.8,12.795746,1192.51
19,1964-01-29,Dr. Strangelove,1800000.0,9164370.0,9230678.0,1964,1,,,,,9.230678,1.8,9.16437,412.82
20,1973-01-01,Battle for the Planet of the Apes,1800000.0,8800000.0,8800000.0,1973,1,,,,,8.8,1.8,8.8,388.89
21,1951-09-18,A Streetcar Named Desire,1800000.0,8000000.0,8000000.0,1951,9,,,,,8.0,1.8,8.0,344.44
22,1968-08-03,Hang 'em High,1800000.0,6800000.0,6800000.0,1968,8,,,,,6.8,1.8,6.8,277.78
23,2002-11-15,El crimen de padre Amaro,1800000.0,5719000.0,5719000.0,2002,11,,,,,5.719,1.8,5.719,217.72
24,2001-06-15,Songcatcher,1800000.0,3050934.0,3050934.0,2001,6,,,,,3.050934,1.8,3.050934,69.5
25,2011-08-23,Higher Ground,1800000.0,841056.0,842693.0,2011,8,5.9,21.0,"[18, 53]",Drama,0.842693,1.8,0.841056,-53.18
26,2011-04-22,POM Wonderful Presents: The Greatest Movie Ever Sold,1800000.0,638476.0,783733.0,2011,4,,,,,0.783733,1.8,0.638476,-56.46
27,2005-01-07,Travellers and Magicians,1800000.0,506793.0,1322161.0,2005,1,,,,,1.322161,1.8,0.506793,-26.55
28,1993-01-01,Ed and his Dead Mother,1800000.0,673.0,673.0,1993,1,,,,,0.000673,1.8,0.000673,-99.96
35,1999-06-18,Lola rennt,1750000.0,7267324.0,22879194.0,1999,6,,,,,22.879194,1.75,7.267324,1207.38
36,2003-02-07,May,1750000.0,145540.0,634803.0,2003,2,,,,,0.634803,1.75,0.14554,-63.73
37,2010-10-08,I Spit on Your Grave,1750000.0,93051.0,1278471.0,2010,10,6.3,977.0,"[53, 80, 27]",Thriller,1.278471,1.75,0.093051,-26.94
39,2001-11-23,In the Bedroom,1700000.0,35930604.0,42137871.0,2001,11,,,,,42.137871,1.7,35.930604,2378.7
40,2008-03-19,La misma luna,1700000.0,12590147.0,23271741.0,2008,3,,,,,23.271741,1.7,12.590147,1268.93
41,1972-06-30,Conquest of the Planet of the Apes,1700000.0,9700000.0,9700000.0,1972,6,,,,,9.7,1.7,9.7,470.59
42,2014-02-28,The Lunchbox,1700000.0,4231500.0,12231500.0,2014,2,7.3,350.0,"[18, 10749]",Drama,12.2315,1.7,4.2315,619.5
43,2013-10-04,Grace Unplugged,1700000.0,2507159.0,2507159.0,2013,10,6.3,38.0,"[18, 10402]",Drama,2.507159,1.7,2.507159,47.48
44,1999-10-01,"Happy, Texas",1700000.0,2039192.0,2891228.0,1999,10,,,,,2.891228,1.7,2.039192,70.07
45,2015-12-18,Saul fia,1700000.0,1777043.0,9696537.0,2015,12,,,,,9.696537,1.7,1.777043,470.38
46,2005-06-17,My Summer of Love,1700000.0,1000915.0,4727375.0,2005,6,,,,,4.727375,1.7,1.000915,178.08
47,2005-06-24,Yes,1700000.0,396035.0,661221.0,2005,6,,,,,0.661221,1.7,0.396035,-61.1
49,1953-08-05,From Here to Eternity,1650000.0,30500000.0,30500000.0,1953,8,,,,,30.5,1.65,30.5,1748.48
50,1938-09-01,You Can't Take It With You,1644000.0,4000000.0,4000000.0,1938,9,,,,,4.0,1.644,4.0,143.31
51,1999-04-09,Foolish,1600000.0,6026908.0,6026908.0,1999,4,,,,,6.026908,1.6,6.026908,276.68
52,1949-07-26,She Wore a Yellow Ribbon,1600000.0,5400000.0,5400000.0,1949,7,,,,,5.4,1.6,5.4,237.5
